0.40161432688034115,0.20569529449295115,0.15538946599794326,0.4620744746595424,0.48084701684337394,0.3313119542008611,0.1,0.1,0.1,0.3686880457991393
0.007128138813938763,0.020594312280920308,0.05661636019417075,0.03246780102754214,0.04624343014606026,0.3922357110342233,0.22098950706653844,0.11507324446742798,0.16470577298194497,0.10699576444986535
0.006043307881473288,0.020647769421275948,0.050648113647191996,0.03489103716266048,0.04622393415041169,0.3677636731535456,0.1,0.31515723833885184,0.1,0.11707908850760264
0.004745288742235898,0.02062410302357651,0.05634277129144598,0.031591383162228426,0.03703347419550412,0.3402953875951461,0.10030405585692555,0.22968859507007688,0.1242231397698492,0.2054888217080022
0.10125992204565068,0.20679513218566414,0.05251729684416326,0.0021147642973319628,0.4177594274712464,0.2890236445930137,0.31690705067028485,0.16473011918634267,0.1,0.12933918555035875
0.004775272908537187,0.10776044625819983,0.05377798297373799,0.03145629551938287,0.03701030563338528,0.322412987272849,0.1,0.3775870127271505,0.1,0.1
0.00314791289410833,0.020594312280920308,0.05661636019417075,0.03246780102754214,0.0461698758088271,0.3881072663491769,0.16598554728692438,0.12435067922221192,0.1632239895095317,0.15833251763215506
0.006023369376897856,0.04282659653333217,0.05642592500048122,0.013881891991031643,0.07949624898735398,0.3929696110697561,0.17556134065574472,0.2206102990076875,0.11085874926681173,0.10000000000000002
0.007097730013165892,0.020626622755802883,0.029559569030972364,0.04832289392079209,0.04893547261631958,0.4,0.1282425931847056,0.15739880434993428,0.18259072930812628,0.1317678731572338
0.005396784887904828,0.02062410302357651,0.05634277129144598,0.035656586890800396,0.03703347419550412,0.4,0.14280744449415228,0.13570392472140563,0.17416807344191343,0.14732055734252852
0.10884134361550954,0.07963857707744611,0.05739036040286971,0.007314629728802694,0.03694804516319297,0.34978548152189126,0.1,0.3328989371052038,0.11731558137290507,0.1
0.10459095348524622,0.20133370444571733,0.054476647672553676,0.004449530933143779,0.04363439179346619,0.22197103519094236,0.1633192874912744,0.3407349173692989,0.16835526923298696,0.10561949071549741
0.10513358546451711,0.2058511480285563,0.056325270699605356,0.07855549296209319,0.4220990652967269,0.24649497734274942,0.30555137847907504,0.12508948755083674,0.1,0.22286415662733883
0.09935115704163042,0.19518829676382826,0.05451573180131257,0.0044651489485209445,0.07615068995301144,0.30000501370586785,0.18463979000763778,0.2854681092068026,0.11401496697220485,0.11587212010748693
0.3927391421073921,0.20569529449295115,0.056438464449427794,0.4431284386819945,0.4806879789274756,0.28187136392788054,0.11628394681031669,0.10231594505438726,0.18493684368819752,0.31459190051921804
0.006023369376897856,0.042430994605331576,0.056425957967721575,0.013232845721506672,0.08008939419037361,0.4,0.13049102485586106,0.24470283973317317,0.10937712382671572,0.11542901158424992
0.1043080002938865,0.14780206607145494,0.05348989601801672,0.45666604859846804,0.3846868527875694,0.3572680404716976,0.16124079038962782,0.1808138827516509,0.16621632677442366,0.13446095961260005
0.006344863732668498,0.07916735174713944,0.056115240440360446,0.02624995055895784,0.03694804516319297,0.3192991363554439,0.1,0.31357219968936095,0.1,0.167128663955195
0.09834929239359597,0.20642833471539906,0.0566640056647258,0.0038821258248640522,0.08370548489008187,0.3091852954208514,0.14230098787728085,0.30458703457840214,0.12262790223122348,0.12129877989224207
0.007047105136745226,0.020594312280920308,0.05737810334181104,0.03121632138943787,0.04607122606640909,0.4,0.11414613236641706,0.17530709510086945,0.15524041480885922,0.1553063577238542
0.006023369376897856,0.04282659653333217,0.05642592500048122,0.013881891991031643,0.07605942954402307,0.32625228868273176,0.13701313192545975,0.3366017830244585,0.1,0.10013279636735008
0.006020933758154857,0.07807048393052665,0.0564263352002167,0.14119863125613047,0.03694804516319297,0.2534106625439677,0.10136480776903563,0.3923789882682714,0.14493830921760004,0.10790723220112511
0.10513358546451711,0.2058511480285563,0.05633958466877335,0.010959769411908044,0.4163843643828445,0.2387438227884772,0.2786690602916845,0.14794726055014465,0.10138608697127398,0.2332537693984196
0.007060608549660481,0.018466476838383115,0.029022418176187295,0.04832289392079209,0.05134226311678435,0.38471142482354415,0.1,0.2551505409700122,0.15242355947963554,0.10771447472680812
0.1069007780364112,0.20642833471539906,0.05658832429491303,0.007175742017459753,0.08370548489008187,0.25566382127824744,0.2918006831558737,0.2514788561707904,0.10105663939508833,0.1
0.10561715969071814,0.19751371739052642,0.052712206959992576,0.45666604859846804,0.39081680365101945,0.2774541817412357,0.23106216282380765,0.24761165578128752,0.10982743822095258,0.13404456143271665
0.10391835009076464,0.20584239398833695,0.15124321333997542,0.45621652379984917,0.4441808817189464,0.2952283879192071,0.10025732410694103,0.18020605294595005,0.10049460895268951,0.32381362607521236
0.10513358546451711,0.20355214100335609,0.056698329175574116,0.0058463197373827954,0.08066042151111967,0.3084306664675844,0.3083981959798506,0.1831711375525648,0.1,0.1
0.006028430893349341,0.09857450604804352,0.055596142859885365,0.0233367336822791,0.03914588816500847,0.38319587881954076,0.11541486470054577,0.2851589962038693,0.11351802485977443,0.10271223541626977
0.003691718863833892,0.19536800162555168,0.05638329825606916,0.07540269925582734,0.040751342720895645,0.1918811831130048,0.19588424621271022,0.3579643064095226,0.1542702642647623,0.1
0.006020933758154857,0.07807048393052665,0.0564263352002167,0.14119863125613047,0.03694804516319297,0.265952832885564,0.10783974313996894,0.4,0.11155189244757227,0.1146555315268948
0.413277506530943,0.2042114679448334,0.056456712892901204,0.4431284386819945,0.48122601425731737,0.2303287278790942,0.28588098999211964,0.10690115043898182,0.26237296718742265,0.11451616450238172
